"id_cliente","provincia","edad","antiguedad_meses","canal_adquisicion","tipo_poliza","prima_mensual_usd","siniestros_reclamados","score_satisfaccion","churn","Total_Primas_Provincia","Porcentaje_Aporte_Cliente","Ranking_Costo_Provincia","en_riesgo_critico","cartera_vencida_usd","rango_edad"
"EC-11332","Guayas",37,2,"Broker Digital","Familiar Estándar",166.93,0,3,"Si",53241.88,0.313531377930306,50,0,0,"31-55 Adultos"
"EC-11333","Guayas",42,20,"Banca Seguros","Individual Premium",54.91,1,3,"Si",53241.88,0.103133097478902,401,0,0,"31-55 Adultos"
"EC-11334","Pichincha",26,35,"Asesor Directo","Corporativo Empresarial",77.92,0,3,"No",59669.67,0.130585605718952,366,0,0,"18-30 Jóvenes"
"EC-11335","Guayas",62,2,"Banca Seguros","Individual Premium",28.82,2,2,"Si",53241.88,0.054130319966162,480,1,28.82,"56+ Adultos Mayores"
"EC-11336","Pichincha",41,11,"Broker Digital","Familiar Estándar",82.51,1,4,"Si",59669.67,0.138277955953167,354,0,0,"31-55 Adultos"
"EC-11337","Guayas",57,52,"Banca Seguros","Individual Premium",32.46,0,4,"No",53241.88,0.0609670432373913,469,0,0,"56+ Adultos Mayores"
"EC-11338","Pichincha",60,13,"Asesor Directo","Corporativo Empresarial",139.86,1,2,"Si",59669.67,0.234390436548417,140,0,0,"56+ Adultos Mayores"
"EC-11339","Azuay",65,21,"Banca Seguros","Corporativo Empresarial",17.27,2,4,"Si",16510.84,0.104597948983819,161,0,0,"56+ Adultos Mayores"
"EC-11340","Pichincha",48,25,"Broker Digital","Individual Premium",106.85,0,2,"Si",59669.67,0.179069198807367,271,0,0,"31-55 Adultos"
"EC-11341","Pichincha",20,1,"Banca Seguros","Individual Premium",88.53,3,3,"Si",59669.67,0.148366833602398,334,0,0,"18-30 Jóvenes"
"EC-11342","Pichincha",36,53,"Banca Seguros","Corporativo Empresarial",50.8,0,3,"No",59669.67,0.0851353794984956,478,0,0,"31-55 Adultos"
"EC-11343","Guayas",19,43,"Banca Seguros","Individual Premium",28,0,5,"No",53241.88,0.0525901790094565,485,0,0,"18-30 Jóvenes"
"EC-11344","Pichincha",67,28,"Asesor Directo","Corporativo Empresarial",157.28,0,3,"No",59669.67,0.263584497785894,82,0,0,"56+ Adultos Mayores"
"EC-11345","Azuay",41,52,"Banca Seguros","Familiar Estándar",78.43,0,5,"No",16510.84,0.475021258760911,107,0,0,"31-55 Adultos"
"EC-11346","Guayas",33,59,"Banca Seguros","Individual Premium",166.92,0,4,"No",53241.88,0.313512595723517,51,0,0,"31-55 Adultos"
"EC-11347","Pichincha",40,4,"Banca Seguros","Individual Premium",95.13,0,3,"Si",59669.67,0.159427729364014,311,0,0,"31-55 Adultos"
"EC-11348","Pichincha",30,3,"Broker Digital","Individual Premium",119,0,1,"Si",59669.67,0.199431302368523,226,0,0,"18-30 Jóvenes"
"EC-11349","Pichincha",21,21,"Asesor Directo","Individual Premium",85.72,0,3,"Si",59669.67,0.143657573437225,343,0,0,"18-30 Jóvenes"
"EC-11350","Guayas",58,52,"Banca Seguros","Individual Premium",52.67,0,3,"Si",53241.88,0.0989258831581454,411,0,0,"56+ Adultos Mayores"
"EC-11351","Guayas",67,51,"Banca Seguros","Individual Premium",53.12,1,4,"No",53241.88,0.0997710824636545,409,0,0,"56+ Adultos Mayores"
"EC-11352","Pichincha",28,37,"Banca Seguros","Individual Premium",136.71,1,3,"No",59669.67,0.229111372662192,152,0,0,"18-30 Jóvenes"
"EC-11353","Manabí",60,25,"Banca Seguros","Familiar Estándar",75.97,0,4,"No",11778.96,0.644963562148101,80,0,0,"56+ Adultos Mayores"
"EC-11354","Manabí",37,52,"Asesor Directo","Individual Premium",110.17,3,3,"Si",11778.96,0.935311776251893,53,0,0,"31-55 Adultos"
"EC-11355","Pichincha",22,4,"Banca Seguros","Individual Premium",56.11,0,4,"No",59669.67,0.0940343729067045,462,0,0,"18-30 Jóvenes"
"EC-11356","Pichincha",68,8,"Asesor Directo","Familiar Estándar",24.46,2,3,"Si",59669.67,0.0409923500498662,557,0,0,"56+ Adultos Mayores"
"EC-11357","Pichincha",53,46,"Banca Seguros","Corporativo Empresarial",115.07,0,3,"Si",59669.67,0.19284504171047,246,0,0,"31-55 Adultos"
"EC-11358","Guayas",58,14,"Asesor Directo","Familiar Estándar",18.95,0,5,"No",53241.88,0.0355922818653286,513,0,0,"56+ Adultos Mayores"
"EC-11359","Pichincha",32,3,"Asesor Directo","Familiar Estándar",25.02,0,5,"No",59669.67,0.0419308502963063,555,0,0,"31-55 Adultos"
"EC-11360","Tungurahua",27,4,"Banca Seguros","Familiar Estándar",134.45,0,2,"Si",6921.02,1.94263273332543,24,0,0,"18-30 Jóvenes"
"EC-11361","Guayas",41,43,"Banca Seguros","Corporativo Empresarial",163.41,0,5,"No",53241.88,0.306920041140546,64,0,0,"31-55 Adultos"
"EC-11362","Pichincha",64,55,"Banca Seguros","Familiar Estándar",77.32,0,4,"No",59669.67,0.129580069740624,369,0,0,"56+ Adultos Mayores"
"EC-11363","Azuay",45,5,"Asesor Directo","Individual Premium",31.82,0,2,"No",16510.84,0.192721872418363,148,0,0,"31-55 Adultos"
"EC-11364","Pichincha",51,29,"Asesor Directo","Familiar Estándar",135.05,2,3,"Si",59669.67,0.226329389788816,159,0,0,"31-55 Adultos"
"EC-11365","Pichincha",47,14,"Banca Seguros","Familiar Estándar",60.47,3,5,"No",59669.67,0.10134126768256,443,0,0,"31-55 Adultos"
"EC-11366","Pichincha",56,34,"Banca Seguros","Corporativo Empresarial",82.78,0,4,"No",59669.67,0.138730447143415,351,0,0,"56+ Adultos Mayores"
"EC-11367","Pichincha",23,13,"Banca Seguros","Familiar Estándar",97.57,1,3,"No",59669.67,0.163516909009217,300,0,0,"18-30 Jóvenes"
"EC-11368","Guayas",25,18,"Asesor Directo","Corporativo Empresarial",131.13,0,3,"No",53241.88,0.246291077625358,161,0,0,"18-30 Jóvenes"
"EC-11369","Azuay",64,2,"Asesor Directo","Individual Premium",34.57,0,4,"Si",16510.84,0.209377596778843,145,0,0,"56+ Adultos Mayores"
"EC-11370","Guayas",65,32,"Banca Seguros","Individual Premium",148.71,1,4,"Si",53241.88,0.279310197160581,112,0,0,"56+ Adultos Mayores"
"EC-11371","Tungurahua",47,6,"Banca Seguros","Individual Premium",76.11,0,5,"No",6921.02,1.09969339779397,43,0,0,"31-55 Adultos"
"EC-11372","Pichincha",20,32,"Asesor Directo","Familiar Estándar",123.89,1,5,"Si",59669.67,0.207626420591902,201,0,0,"18-30 Jóvenes"
"EC-11373","Guayas",22,51,"Asesor Directo","Individual Premium",168.21,1,3,"No",53241.88,0.31593550039931,47,0,0,"18-30 Jóvenes"
"EC-11374","Pichincha",55,17,"Banca Seguros","Familiar Estándar",26.72,0,4,"No",59669.67,0.0447798689015709,549,0,0,"31-55 Adultos"
"EC-11375","Pichincha",40,8,"Broker Digital","Corporativo Empresarial",99.84,1,4,"No",59669.67,0.167321186793894,294,0,0,"31-55 Adultos"
"EC-11376","Pichincha",21,54,"Broker Digital","Individual Premium",79.94,0,4,"No",59669.67,0.133970910179326,361,0,0,"18-30 Jóvenes"
"EC-11377","Azuay",19,34,"Broker Digital","Individual Premium",120.05,0,4,"Si",16510.84,0.727098076172987,65,0,0,"18-30 Jóvenes"
"EC-11378","Guayas",22,31,"Banca Seguros","Familiar Estándar",138.66,0,4,"No",53241.88,0.260434079337544,140,0,0,"18-30 Jóvenes"
"EC-11379","Pichincha",55,59,"Banca Seguros","Familiar Estándar",153.33,0,2,"Si",59669.67,0.256964719261896,95,0,0,"31-55 Adultos"
"EC-11380","Guayas",54,30,"Banca Seguros","Familiar Estándar",98.89,0,3,"No",53241.88,0.185737242937327,260,0,0,"31-55 Adultos"
"EC-11381","Pichincha",66,29,"Asesor Directo","Familiar Estándar",128.57,0,5,"No",59669.67,0.215469601222866,184,0,0,"56+ Adultos Mayores"
"EC-11382","Pichincha",57,34,"Broker Digital","Familiar Estándar",178.89,1,4,"Si",59669.67,0.299800551938698,5,0,0,"56+ Adultos Mayores"
"EC-11383","Manabí",52,8,"Asesor Directo","Corporativo Empresarial",103.11,0,3,"Si",11778.96,0.875374396381344,58,0,0,"31-55 Adultos"
"EC-11384","Pichincha",56,9,"Banca Seguros","Individual Premium",149.08,1,5,"Si",59669.67,0.249842172748735,107,0,0,"56+ Adultos Mayores"
"EC-11385","Pichincha",43,54,"Banca Seguros","Individual Premium",127.03,2,3,"Si",59669.67,0.212888725545156,190,0,0,"31-55 Adultos"
"EC-11386","Pichincha",58,40,"Banca Seguros","Corporativo Empresarial",80.62,0,3,"Si",59669.67,0.135110517621431,359,0,0,"56+ Adultos Mayores"
"EC-11387","Guayas",62,24,"Banca Seguros","Corporativo Empresarial",93.43,0,1,"Si",53241.88,0.175482158030483,282,0,0,"56+ Adultos Mayores"
"EC-11388","Azuay",70,24,"Banca Seguros","Individual Premium",100.69,0,3,"No",16510.84,0.609841776675202,87,0,0,"56+ Adultos Mayores"
"EC-11389","Guayas",46,29,"Broker Digital","Individual Premium",140.51,0,4,"No",53241.88,0.263908787593526,134,0,0,"31-55 Adultos"
"EC-11390","Pichincha",62,50,"Broker Digital","Individual Premium",34.44,0,2,"No",59669.67,0.0577177651560667,524,0,0,"56+ Adultos Mayores"
"EC-11391","Azuay",45,53,"Asesor Directo","Familiar Estándar",62.26,0,4,"No",16510.84,0.377085599521284,122,0,0,"31-55 Adultos"
"EC-11392","Azuay",56,13,"Banca Seguros","Individual Premium",103.7,0,2,"No",16510.84,0.628072224066129,82,0,0,"56+ Adultos Mayores"
"EC-11393","Pichincha",53,11,"Asesor Directo","Familiar Estándar",60.28,0,3,"No",59669.67,0.101022847956089,445,0,0,"31-55 Adultos"
"EC-11394","Tungurahua",64,34,"Banca Seguros","Familiar Estándar",100.63,0,3,"Si",6921.02,1.45397643699917,34,0,0,"56+ Adultos Mayores"
"EC-11395","Manabí",62,1,"Asesor Directo","Individual Premium",160.13,2,3,"Si",11778.96,1.35945788083158,10,0,0,"56+ Adultos Mayores"
"EC-11396","Manabí",25,47,"Banca Seguros","Corporativo Empresarial",39.57,0,3,"No",11778.96,0.335937977546405,101,0,0,"18-30 Jóvenes"
"EC-11397","Tungurahua",59,4,"Banca Seguros","Familiar Estándar",179.53,0,3,"No",6921.02,2.59398181192946,1,0,0,"56+ Adultos Mayores"
"EC-11398","Pichincha",31,29,"Banca Seguros","Individual Premium",34.9,1,4,"No",59669.67,0.0584886760727854,522,0,0,"31-55 Adultos"
"EC-11399","Guayas",43,26,"Asesor Directo","Corporativo Empresarial",109.15,0,3,"No",53241.88,0.205007787102935,227,0,0,"31-55 Adultos"
"EC-11400","Manabí",23,47,"Banca Seguros","Familiar Estándar",156.82,0,3,"Si",11778.96,1.3313569279461,14,0,0,"18-30 Jóvenes"
"EC-11401","Manabí",45,13,"Asesor Directo","Familiar Estándar",144.23,0,2,"Si",11778.96,1.22447143041491,24,0,0,"31-55 Adultos"
"EC-11402","Pichincha",51,53,"Asesor Directo","Corporativo Empresarial",74.29,0,4,"No",59669.67,0.124502113050064,387,0,0,"31-55 Adultos"
"EC-11403","Pichincha",58,4,"Asesor Directo","Corporativo Empresarial",93.66,0,4,"Si",59669.67,0.156964166217108,320,0,0,"56+ Adultos Mayores"
"EC-11404","Guayas",19,28,"Banca Seguros","Individual Premium",87.57,0,4,"Si",53241.88,0.164475784852075,302,0,0,"18-30 Jóvenes"
"EC-11405","Pichincha",18,29,"Broker Digital","Corporativo Empresarial",20.43,0,5,"No",59669.67,0.0342385000620919,575,0,0,"18-30 Jóvenes"
"EC-11406","Guayas",34,42,"Banca Seguros","Individual Premium",43.58,1,4,"No",53241.88,0.0818528571868612,434,0,0,"31-55 Adultos"
"EC-11407","Pichincha",51,42,"Banca Seguros","Individual Premium",37.6,0,2,"No",59669.67,0.0630135879752645,519,0,0,"31-55 Adultos"
"EC-11408","Guayas",36,25,"Banca Seguros","Familiar Estándar",148.67,0,4,"No",53241.88,0.279235068333425,113,0,0,"31-55 Adultos"
"EC-11409","Pichincha",46,20,"Banca Seguros","Familiar Estándar",140.6,0,4,"Si",59669.67,0.235630597588356,137,0,0,"31-55 Adultos"
"EC-11410","Guayas",44,44,"Asesor Directo","Individual Premium",103.45,0,2,"Si",53241.88,0.194301929233153,247,0,0,"31-55 Adultos"
"EC-11411","Azuay",41,53,"Asesor Directo","Familiar Estándar",72.9,0,4,"No",16510.84,0.441528111228744,112,0,0,"31-55 Adultos"
"EC-11412","Guayas",30,58,"Asesor Directo","Familiar Estándar",178.14,0,2,"Si",53241.88,0.334586231740878,8,0,0,"18-30 Jóvenes"
"EC-11413","Guayas",67,13,"Banca Seguros","Individual Premium",134.94,0,3,"No",53241.88,0.253447098412002,152,0,0,"56+ Adultos Mayores"
"EC-11414","Guayas",32,7,"Asesor Directo","Individual Premium",114.13,0,4,"Si",53241.88,0.214361326083902,213,0,0,"31-55 Adultos"
"EC-11415","Guayas",19,1,"Banca Seguros","Individual Premium",51.86,1,4,"Si",53241.88,0.097404524408229,412,0,0,"18-30 Jóvenes"
"EC-11416","Pichincha",26,43,"Asesor Directo","Familiar Estándar",28,0,3,"No",59669.67,0.0469250123220055,546,0,0,"18-30 Jóvenes"
"EC-11417","Azuay",51,2,"Banca Seguros","Corporativo Empresarial",172.5,0,4,"No",16510.84,1.04476816443016,10,0,0,"31-55 Adultos"
"EC-11418","Pichincha",31,57,"Asesor Directo","Familiar Estándar",36.52,2,3,"Si",59669.67,0.0612036232142728,520,0,0,"31-55 Adultos"
"EC-11419","Pichincha",43,3,"Banca Seguros","Corporativo Empresarial",150.58,1,4,"Si",59669.67,0.252356012694557,102,0,0,"31-55 Adultos"
"EC-11420","Guayas",58,19,"Broker Digital","Familiar Estándar",65.78,0,3,"No",53241.88,0.123549356258645,368,0,0,"56+ Adultos Mayores"
"EC-11421","Pichincha",60,43,"Broker Digital","Corporativo Empresarial",111.8,0,2,"No",59669.67,0.187364870628579,255,0,0,"56+ Adultos Mayores"
"EC-11422","Guayas",63,18,"Asesor Directo","Familiar Estándar",80.37,0,4,"No",53241.88,0.150952595963929,323,0,0,"56+ Adultos Mayores"
"EC-11423","Pichincha",34,13,"Asesor Directo","Corporativo Empresarial",23.17,0,4,"Si",59669.67,0.0388304476964595,563,0,0,"31-55 Adultos"
"EC-11424","Guayas",29,44,"Banca Seguros","Individual Premium",18.35,1,4,"No",53241.88,0.0344653494579831,516,0,0,"18-30 Jóvenes"
"EC-11425","Pichincha",69,18,"Asesor Directo","Individual Premium",34.25,0,3,"No",59669.67,0.057399345429596,525,0,0,"56+ Adultos Mayores"
"EC-11426","Tungurahua",25,36,"Banca Seguros","Individual Premium",70.12,2,2,"Si",6921.02,1.01314546121814,44,1,70.12,"18-30 Jóvenes"
"EC-11427","Azuay",27,50,"Asesor Directo","Corporativo Empresarial",159.26,0,4,"No",16510.84,0.964578422418242,21,0,0,"18-30 Jóvenes"
"EC-11428","Guayas",31,52,"Asesor Directo","Familiar Estándar",110.28,0,2,"No",53241.88,0.207130176470102,223,0,0,"31-55 Adultos"
"EC-11429","Manabí",44,39,"Banca Seguros","Familiar Estándar",102.2,1,2,"Si",11778.96,0.867648756766302,60,0,0,"31-55 Adultos"
"EC-11430","Guayas",66,23,"Banca Seguros","Individual Premium",63.9,2,4,"Si",53241.88,0.120018301382295,377,0,0,"56+ Adultos Mayores"
"EC-11431","Guayas",48,14,"Banca Seguros","Individual Premium",80.46,1,4,"Si",53241.88,0.151121635825031,322,0,0,"31-55 Adultos"
"EC-11432","Guayas",48,32,"Broker Digital","Familiar Estándar",164.68,0,3,"No",53241.88,0.30930538140276,59,0,0,"31-55 Adultos"
"EC-11433","Guayas",28,14,"Asesor Directo","Individual Premium",64.36,2,4,"No",53241.88,0.120882282894594,376,0,0,"18-30 Jóvenes"
"EC-11434","Tungurahua",68,14,"Asesor Directo","Familiar Estándar",58.72,0,4,"No",6921.02,0.848429855714909,49,0,0,"56+ Adultos Mayores"
"EC-11435","Guayas",56,55,"Banca Seguros","Individual Premium",64.84,0,4,"No",53241.88,0.12178382882047,375,0,0,"56+ Adultos Mayores"
"EC-11436","Pichincha",49,52,"Broker Digital","Corporativo Empresarial",139.67,0,2,"No",59669.67,0.234072016821947,141,0,0,"31-55 Adultos"
"EC-11437","Pichincha",64,18,"Banca Seguros","Individual Premium",28.8,2,3,"Si",59669.67,0.0482657269597771,543,0,0,"56+ Adultos Mayores"
"EC-11438","Azuay",22,14,"Broker Digital","Individual Premium",138.26,1,4,"Si",16510.84,0.83738925457457,48,0,0,"18-30 Jóvenes"
"EC-11439","Azuay",62,7,"Banca Seguros","Corporativo Empresarial",103,0,4,"Si",16510.84,0.623832585138006,83,0,0,"56+ Adultos Mayores"
"EC-11440","Manabí",42,53,"Broker Digital","Corporativo Empresarial",63.38,1,4,"No",11778.96,0.53807806461691,89,0,0,"31-55 Adultos"
"EC-11441","Manabí",63,32,"Banca Seguros","Individual Premium",28.32,1,3,"No",11778.96,0.24042869659121,111,0,0,"56+ Adultos Mayores"
"EC-11442","Pichincha",26,25,"Asesor Directo","Individual Premium",38.79,0,5,"No",59669.67,0.0650079009989497,515,0,0,"18-30 Jóvenes"
"EC-11443","Pichincha",69,52,"Broker Digital","Familiar Estándar",117.19,0,5,"No",59669.67,0.196397935500565,235,0,0,"56+ Adultos Mayores"
"EC-11444","Manabí",18,46,"Banca Seguros","Individual Premium",78.32,0,3,"No",11778.96,0.664914389725409,79,0,0,"18-30 Jóvenes"
"EC-11445","Guayas",22,54,"Banca Seguros","Corporativo Empresarial",97.68,0,4,"No",53241.88,0.183464595915847,265,0,0,"18-30 Jóvenes"
"EC-11446","Guayas",49,43,"Asesor Directo","Individual Premium",114.32,3,4,"Si",53241.88,0.214718188012895,210,0,0,"31-55 Adultos"
"EC-11447","Pichincha",46,2,"Asesor Directo","Familiar Estándar",155.17,0,3,"No",59669.67,0.260048362928771,88,0,0,"31-55 Adultos"
"EC-11448","Azuay",42,9,"Banca Seguros","Familiar Estándar",113.89,1,4,"Si",16510.84,0.68978925360551,72,0,0,"31-55 Adultos"
"EC-11449","Pichincha",56,33,"Banca Seguros","Individual Premium",122.12,0,2,"No",59669.67,0.204660089455832,209,0,0,"56+ Adultos Mayores"
"EC-11450","Pichincha",25,12,"Broker Digital","Familiar Estándar",86.18,1,4,"No",59669.67,0.144428484353944,341,0,0,"18-30 Jóvenes"
"EC-11451","Pichincha",63,3,"Broker Digital","Individual Premium",31.45,0,4,"Si",59669.67,0.0527068441973954,536,0,0,"56+ Adultos Mayores"
"EC-11452","Pichincha",37,39,"Broker Digital","Individual Premium",111.12,0,2,"Si",59669.67,0.186225263186473,257,0,0,"31-55 Adultos"
"EC-11453","Manabí",22,33,"Banca Seguros","Individual Premium",140.94,0,4,"No",11778.96,1.19654027180668,29,0,0,"18-30 Jóvenes"
"EC-11454","Pichincha",38,18,"Broker Digital","Familiar Estándar",122.48,0,4,"No",59669.67,0.20526341104283,207,0,0,"31-55 Adultos"
"EC-11455","Pichincha",42,18,"Banca Seguros","Familiar Estándar",38.25,0,1,"Si",59669.67,0.0641029186184539,518,0,0,"31-55 Adultos"
"EC-11456","Guayas",57,51,"Asesor Directo","Familiar Estándar",25.97,0,5,"No",53241.88,0.0487773910312709,490,0,0,"56+ Adultos Mayores"
"EC-11457","Guayas",20,44,"Banca Seguros","Corporativo Empresarial",79.68,0,4,"No",53241.88,0.149656623695482,325,0,0,"18-30 Jóvenes"
"EC-11458","Guayas",42,37,"Banca Seguros","Familiar Estándar",172.62,2,4,"Si",53241.88,0.324218453593299,25,0,0,"31-55 Adultos"
"EC-11459","Tungurahua",30,19,"Banca Seguros","Individual Premium",44.11,0,2,"No",6921.02,0.637333803398921,58,0,0,"18-30 Jóvenes"
"EC-11460","Guayas",20,43,"Banca Seguros","Familiar Estándar",91.42,2,3,"Si",53241.88,0.171706934465875,291,0,0,"18-30 Jóvenes"
"EC-11461","Pichincha",69,4,"Banca Seguros","Familiar Estándar",103.16,1,3,"No",59669.67,0.172885152540646,280,0,0,"56+ Adultos Mayores"
"EC-11462","Guayas",45,58,"Asesor Directo","Corporativo Empresarial",128.5,0,2,"No",53241.88,0.241351357239827,170,0,0,"31-55 Adultos"
"EC-11463","Pichincha",26,7,"Banca Seguros","Familiar Estándar",112.35,4,4,"Si",59669.67,0.188286611942047,251,0,0,"18-30 Jóvenes"
"EC-11464","Azuay",49,23,"Broker Digital","Individual Premium",156.93,0,2,"Si",16510.84,0.950466481414634,25,0,0,"31-55 Adultos"
"EC-11465","Pichincha",50,4,"Banca Seguros","Individual Premium",107.95,1,2,"Si",59669.67,0.180912681434303,266,0,0,"31-55 Adultos"
"EC-11466","Tungurahua",22,1,"Broker Digital","Individual Premium",144.11,0,3,"No",6921.02,2.08220753588344,22,0,0,"18-30 Jóvenes"
"EC-11467","Pichincha",43,3,"Broker Digital","Individual Premium",56.57,0,5,"No",59669.67,0.0948052838234232,459,0,0,"31-55 Adultos"
"EC-11468","Guayas",36,23,"Asesor Directo","Familiar Estándar",62.28,0,4,"Si",53241.88,0.116975583882462,380,0,0,"31-55 Adultos"
"EC-11469","Manabí",70,49,"Asesor Directo","Familiar Estándar",102.44,3,2,"Si",11778.96,0.869686288093346,59,1,102.44,"56+ Adultos Mayores"
"EC-11470","Pichincha",31,15,"Asesor Directo","Familiar Estándar",165.43,0,3,"No",59669.67,0.277243028158192,57,0,0,"31-55 Adultos"
"EC-11471","Guayas",28,35,"Broker Digital","Individual Premium",152.2,0,4,"No",53241.88,0.285865187329974,94,0,0,"18-30 Jóvenes"
"EC-11472","Pichincha",57,48,"Banca Seguros","Familiar Estándar",120.77,0,4,"No",59669.67,0.202397633504593,219,0,0,"56+ Adultos Mayores"
"EC-11473","Pichincha",38,52,"Banca Seguros","Familiar Estándar",125.37,0,3,"Si",59669.67,0.21010674267178,196,0,0,"31-55 Adultos"
"EC-11474","Manabí",51,1,"Asesor Directo","Individual Premium",60.13,2,1,"Si",11778.96,0.510486494563187,92,1,60.13,"31-55 Adultos"
"EC-11475","Guayas",52,10,"Banca Seguros","Familiar Estándar",105.21,1,4,"No",53241.88,0.197607597628033,242,0,0,"31-55 Adultos"
"EC-11476","Pichincha",56,23,"Banca Seguros","Individual Premium",88.89,1,2,"No",59669.67,0.148970155189395,331,0,0,"56+ Adultos Mayores"
"EC-11477","Pichincha",69,32,"Asesor Directo","Familiar Estándar",174.34,2,3,"Si",59669.67,0.292175237436373,25,0,0,"56+ Adultos Mayores"
"EC-11478","Guayas",27,38,"Banca Seguros","Corporativo Empresarial",20.04,0,4,"Si",53241.88,0.0376395424053396,507,0,0,"18-30 Jóvenes"
"EC-11479","Pichincha",70,20,"Banca Seguros","Familiar Estándar",166.36,1,4,"Si",59669.67,0.278801608924601,50,0,0,"56+ Adultos Mayores"
"EC-11480","Guayas",33,27,"Broker Digital","Familiar Estándar",33.46,0,4,"No",53241.88,0.0628452639163005,464,0,0,"31-55 Adultos"
"EC-11481","Pichincha",21,49,"Asesor Directo","Individual Premium",131.2,0,2,"Si",59669.67,0.21987720059454,176,0,0,"18-30 Jóvenes"
"EC-11482","Guayas",35,52,"Banca Seguros","Familiar Estándar",58.1,2,1,"Si",53241.88,0.109124621444622,390,1,58.1,"31-55 Adultos"
"EC-11483","Guayas",49,44,"Banca Seguros","Corporativo Empresarial",43.31,1,4,"Si",53241.88,0.0813457376035557,435,0,0,"31-55 Adultos"
"EC-11484","Pichincha",22,32,"Broker Digital","Individual Premium",35.56,0,4,"No",59669.67,0.059594765648947,521,0,0,"18-30 Jóvenes"
"EC-11485","Guayas",66,40,"Asesor Directo","Individual Premium",41.8,1,3,"No",53241.88,0.0785096243784029,440,0,0,"56+ Adultos Mayores"
"EC-11486","Pichincha",68,47,"Broker Digital","Individual Premium",86.57,2,5,"Si",59669.67,0.145082082739858,339,0,0,"56+ Adultos Mayores"
